class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,18,37
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,38
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,22,41
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,19,35
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,22,44
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,26,43
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,25,45
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,21,39
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,24,37
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,17,32
A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,21,37
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,65,46
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,74,59
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,73,58
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,68,81
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,34,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,33,54
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,36,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,38,52
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,39,60
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,33,53
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,43,60
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,33,53
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,32,52
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,34,55
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,31,50
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,34,52
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,38,60
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,37,59
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,34,57
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,39,58
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,37,59
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,36,58
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,37,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,37,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,35,52
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,35,54
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,36,57
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,37,58
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,33,55
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,36,53
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,36,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,34,56
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,26,47
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),H<sub>4</sub>,H<sub>4</sub> receptor,hrh4_human,24,47
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),TA<sub>1</sub>,TA<sub>1</sub> receptor,taar1_human,32,53
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),AT<sub>1</sub>,AT<sub>1</sub> receptor,agtr1_human,22,39
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),AT<sub>2</sub>,AT<sub>2</sub> receptor,agtr2_human,20,37
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),apelin,apelin receptor,apj_human,23,40
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,21,37
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,37
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,22,39
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,18,36
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,23,42
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,22,41
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,24,44
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,20,36
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,18,33
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,15,31
A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,19,38
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,65,47
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,73,58
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,74,59
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,81,68
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,32,55
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,31,57
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,34,56
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,38,54
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,38,59
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,31,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,41,59
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,32,51
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,34,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,33,53
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,33,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,34,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,39,59
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,37,59
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,35,58
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,39,57
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,36,60
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,38,57
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,36,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,35,53
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,33,52
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,40,55
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,37,57
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,38,58
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,32,54
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,37,55
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,35,55
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,34,56
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,25,48
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),H<sub>4</sub>,H<sub>4</sub> receptor,hrh4_human,26,51
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),TA<sub>1</sub>,TA<sub>1</sub> receptor,taar1_human,34,53
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),AT<sub>1</sub>,AT<sub>1</sub> receptor,agtr1_human,21,37
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),AT<sub>2</sub>,AT<sub>2</sub> receptor,agtr2_human,19,37
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),apelin,apelin receptor,apj_human,20,40
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,19,38
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,39
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,19,40
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,19,38
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,21,44
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,23,41
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,24,44
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,19,38
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,20,35
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,16,32
A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,19,37
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,53,31
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,51,32
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,55,33
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,56,34
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,55,32
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,62,78
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,70,83
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,34,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,29,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,34,55
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,33,53
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,26,49
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,26,48
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,30,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,26,49
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,30,51
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,30,56
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,34,55
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,30,53
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,34,53
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,34,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,34,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,36,54
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,32,51
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,33,53
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,33,52
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,36,57
A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,34,55
